DELIVERY_NAME,DELIVERY_RATING,MARKET_NUMBER,MARKET_NAME,TIMEZONE,DASHER,IS_FIRST_DELIVERY,VEHICLE,CREATED_AT,QUOTED_DELIVERY_TIME,ESTIMATED_DELIVERY_TIME,ASAP,FRAUDULENT,ACTUAL_PICKUP_TIME,ACTUAL_DELIVERY_TIME,DASHER_ASSIGNED_TIME,MANUALLY_ASSIGNED,DASHER_CONFIRMED_TIME,DASHER_AT_STORE_TIME,CANCELLED_AT,ACTIVE_DATE,COMPOSITE_SCORE,SUBTOTAL,CONFIRM_TO_DELIVER_DURATION,DASHER_TO_RESTAURANT_DURATION,DASHER_WAIT_DURATION,RESTAURANT_TO_CUSTOMER_DURATION,WAS_BATCHED,TOTAL_ITEM_COUNT,DASHER_TO_STORE_TIME_CATEGORY,ACTUAL_PICKUP_TIME_GALAXY_A,ACTUAL_DELIVERY_TIME_GALAXY_A,DASHER_ASSIGNED_TIME_GALAXY_A,DASHER_AT_STORE_TIME_GALAXY_A,COMPOSITE_STAR_RATING,NUM_FIVE_STARS,NUM_DELIVERIES,NUM_ON_TIME_DELIVERIES
139,1,4050,Doorlanta,Galaxy A,Cate,0,car,2055-06-02T16:23:39.870178Z,2055-06-02T17:18:39.948Z,2055-06-02T16:53:15.948Z,1,0,2055-06-02T17:06:00.894237Z,2055-06-02T17:19:58.643543Z,2055-06-02T16:23:47.45849Z,0,2055-06-02T16:23:55.564945Z,2055-06-02T16:30:32.20049Z,,6/2/2055,4.6,7500,3363,397,2128,838,0,6,early,2055-06-02T13:06:00.894237Z,2055-06-02T13:19:58.643543Z,2055-06-02T12:23:47.45849Z,2055-06-02T12:30:32.20049Z,4.49,2315,7039,763
696,,4001,Dashattan,Galaxy A,KC,0,car,2055-06-06T00:11:13.372932Z,2055-06-06T01:24:29.438Z,2055-06-06T01:02:35.438Z,1,0,2055-06-06T01:18:10.892174Z,2055-06-06T01:32:00.23386Z,2055-06-06T00:50:34.154514Z,0,2055-06-06T00:50:52.746002Z,2055-06-06T01:03:11.792284Z,,6/5/2055,4.2,7500,2468,739,899,830,1,13,,2055-06-05T21:18:10.892174Z,2055-06-05T21:32:00.23386Z,2055-06-05T20:50:34.154514Z,2055-06-05T21:03:11.792284Z,4.54,2229,6580,
68,,4050,Doorlanta,Galaxy A,Jagar,0,car,2055-06-01T22:46:47.260546Z,2055-06-01T23:51:33.343Z,2055-06-01T23:31:26.343Z,1,0,2055-06-01T23:18:06.706964Z,2055-06-01T23:26:54.876894Z,2055-06-01T22:47:07.507745Z,0,2055-06-01T22:47:10.792787Z,2055-06-01T23:11:06.637286Z,,6/1/2055,4.7,7500,2384,1436,420,528,0,10,late,2055-06-01T19:18:06.706964Z,2055-06-01T19:26:54.876894Z,2055-06-01T18:47:07.507745Z,2055-06-01T19:11:06.637286Z,4.89,1778,5138,314
387,,4001,Dashattan,Galaxy A,KC,0,car,2055-06-04T01:02:02.615636Z,2055-06-04T02:14:04.68Z,2055-06-04T01:49:23.68Z,1,0,2055-06-04T01:35:57.380742Z,2055-06-04T01:53:38.08847Z,2055-06-04T01:19:35.240112Z,0,2055-06-04T01:19:53.428989Z,2055-06-04T01:32:45.020154Z,,6/3/2055,4.6,7500,2025,772,192,1061,0,4,late,2055-06-03T21:35:57.380742Z,2055-06-03T21:53:38.08847Z,2055-06-03T21:19:35.240112Z,2055-06-03T21:32:45.020154Z,4.54,2229,6580,
93,5,4050,Doorlanta,Galaxy A,Lauran,0,car,2055-06-02T00:13:23.522925Z,2055-06-02T01:49:37.605Z,2055-06-02T01:21:24.605Z,1,0,2055-06-02T01:08:21.293046Z,2055-06-02T01:25:05.126543Z,2055-06-02T00:20:52.44522Z,1,2055-06-02T00:21:34.869675Z,,,6/1/2055,4.8,7500,3811,,,1004,0,6,,2055-06-01T21:08:21.293046Z,2055-06-01T21:25:05.126543Z,2055-06-01T20:20:52.44522Z,,4.42,1396,4836,1278
21,5,4050,Doorlanta,Galaxy A,Katelynn,0,car,2055-06-01T16:32:00.190923Z,2055-06-01T17:27:00.276Z,2055-06-01T17:05:25.276Z,1,0,2055-06-01T17:15:31.839159Z,2055-06-01T17:23:02.296878Z,2055-06-01T16:32:07.34231Z,0,2055-06-01T16:32:25.467439Z,2055-06-01T16:37:43.124217Z,,6/1/2055,4.6,6500,3037,318,2268,451,0,8,early,2055-06-01T13:15:31.839159Z,2055-06-01T13:23:02.296878Z,2055-06-01T12:32:07.34231Z,2055-06-01T12:37:43.124217Z,4.7,1261,3264,232
697,,4001,Dashattan,Galaxy A,Bunje,0,bicycle,2055-06-06T00:16:13.64433Z,2055-06-06T01:12:24.715Z,2055-06-06T00:55:30.715Z,1,0,2055-06-06T00:54:10.764549Z,2055-06-06T01:21:05.214767Z,2055-06-06T00:27:58.105895Z,0,2055-06-06T00:29:37.628435Z,2055-06-06T00:38:14.733136Z,,6/5/2055,3.8,6500,3088,517,956,1615,0,5,on time,2055-06-05T20:54:10.764549Z,2055-06-05T21:21:05.214767Z,2055-06-05T20:27:58.105895Z,2055-06-05T20:38:14.733136Z,4.7,443,1579,
916,5,4001,Dashattan,Galaxy A,Rojan,0,bicycle,2055-06-08T02:44:18.970564Z,2055-06-08T03:37:05.035Z,2055-06-08T03:18:12.035Z,1,0,2055-06-08T03:09:29.209757Z,2055-06-08T03:17:19.207427Z,2055-06-08T02:47:54.153946Z,0,2055-06-08T02:48:11.617319Z,2055-06-08T02:54:48.401737Z,,6/7/2055,3.655841462,6500,1748,397,881,470,0,5,early,2055-06-07T23:09:29.209757Z,2055-06-07T23:17:19.207427Z,2055-06-07T22:47:54.153946Z,2055-06-07T22:54:48.401737Z,4.58,254,788,9
900,5,4050,Doorlanta,Galaxy A,Cate,0,car,2055-06-08T00:10:35.39634Z,2055-06-08T01:05:35.44Z,2055-06-08T00:44:20.44Z,1,0,2055-06-08T00:49:05.761166Z,2055-06-08T01:02:08.762098Z,2055-06-08T00:32:07.271057Z,0,2055-06-08T00:32:10.941452Z,,,6/7/2055,4.7,6500,1798,,,783,0,10,,2055-06-07T20:49:05.761166Z,2055-06-07T21:02:08.762098Z,2055-06-07T20:32:07.271057Z,,4.49,2315,7039,763
895,5,4050,Doorlanta,Galaxy A,Jagar,0,car,2055-06-07T23:36:57.164888Z,2055-06-08T00:36:38.229Z,2055-06-08T00:14:44.229Z,1,0,2055-06-08T00:08:25.479719Z,2055-06-08T00:16:00.92842Z,2055-06-07T23:46:47.460743Z,0,2055-06-07T23:47:20.889143Z,2055-06-08T00:03:43.859043Z,,6/7/2055,4.6,6500,1720,983,282,455,0,4,late,2055-06-07T20:08:25.479719Z,2055-06-07T20:16:00.92842Z,2055-06-07T19:46:47.460743Z,2055-06-07T20:03:43.859043Z,4.89,1778,5138,314
451,,4050,Doorlanta,Galaxy A,Joe,0,car,2055-06-04T21:40:13.542469Z,2055-06-04T22:55:20.61Z,2055-06-04T22:35:13.61Z,1,0,2055-06-04T22:14:20.425752Z,2055-06-04T22:36:53.361516Z,2055-06-04T21:44:27.324717Z,0,2055-06-04T21:44:30.62756Z,2055-06-04T21:55:31.979825Z,,6/4/2055,4.7,6500,3143,661,1129,1353,0,8,early,2055-06-04T18:14:20.425752Z,2055-06-04T18:36:53.361516Z,2055-06-04T17:44:27.324717Z,2055-06-04T17:55:31.979825Z,4.38,196,626,
184,,4001,Dashattan,Galaxy A,J,0,bicycle,2055-06-02T22:19:38.751271Z,2055-06-02T23:10:59.817Z,2055-06-02T22:51:20.817Z,1,0,2055-06-02T22:40:48.981626Z,2055-06-02T23:19:03.298803Z,2055-06-02T22:23:14.505442Z,0,2055-06-02T22:23:40.398542Z,2055-06-02T22:43:11.100575Z,,6/2/2055,4.018333978,6500,3323,1171,,2295,0,4,late,2055-06-02T18:40:48.981626Z,2055-06-02T19:19:03.298803Z,2055-06-02T18:23:14.505442Z,2055-06-02T18:43:11.100575Z,4.6,292,1027,26
209,5,4050,Doorlanta,Galaxy A,Hersh,0,car,2055-06-02T23:31:03.720495Z,2055-06-03T00:39:45.782Z,2055-06-03T00:17:51.782Z,1,0,2055-06-02T23:47:19.005997Z,2055-06-03T00:04:57.736102Z,2055-06-02T23:40:07.512635Z,0,2055-06-02T23:40:44.932591Z,2055-06-02T23:43:57.310416Z,,6/2/2055,4.8,6500,1453,193,202,1058,0,6,on time,2055-06-02T19:47:19.005997Z,2055-06-02T20:04:57.736102Z,2055-06-02T19:40:07.512635Z,2055-06-02T19:43:57.310416Z,4.7,212,624,347
644,5,4050,Doorlanta,Galaxy A,Katelynn,0,car,2055-06-05T22:15:37.478049Z,2055-06-05T23:20:59.534Z,2055-06-05T23:00:52.534Z,1,0,2055-06-05T23:07:16.550032Z,2055-06-05T23:17:03.021023Z,2055-06-05T22:48:07.357576Z,0,2055-06-05T22:48:16.502791Z,2055-06-05T22:58:34.13283Z,,6/5/2055,4.7,6500,1727,618,522,587,0,5,late,2055-06-05T19:07:16.550032Z,2055-06-05T19:17:03.021023Z,2055-06-05T18:48:07.357576Z,2055-06-05T18:58:34.13283Z,4.7,1261,3264,232
1153,,4001,Dashattan,Galaxy A,Barry,0,bicycle,2055-06-10T18:43:25.348342Z,2055-06-10T19:55:02.407Z,2055-06-10T19:35:23.407Z,1,0,2055-06-10T19:22:32.264328Z,2055-06-10T19:22:43.512395Z,2055-06-10T18:43:34.280761Z,0,2055-06-10T18:44:19.462451Z,2055-06-10T18:54:58.647007Z,,6/10/2055,4.3,6500,2304,639,1654,11,0,12,early,2055-06-10T15:22:32.264328Z,2055-06-10T15:22:43.512395Z,2055-06-10T14:43:34.280761Z,2055-06-10T14:54:58.647007Z,4.72,141,418,90
753,5,4050,Doorlanta,Galaxy A,Abhai,0,car,2055-06-06T17:59:10.761118Z,2055-06-06T18:51:49.854Z,2055-06-06T18:42:56.854Z,1,0,2055-06-06T18:19:42.450215Z,2055-06-06T18:34:13.622679Z,2055-06-06T17:59:27.389191Z,0,2055-06-06T17:59:33.336408Z,2055-06-06T18:04:16.345205Z,,6/6/2055,4.5,6500,2080,283,926,871,0,9,early,2055-06-06T14:19:42.450215Z,2055-06-06T14:34:13.622679Z,2055-06-06T13:59:27.389191Z,2055-06-06T14:04:16.345205Z,4.56,344,947,22
49,2,4001,Dashattan,Galaxy A,Bunje,0,bicycle,2055-06-01T21:52:30.784067Z,2055-06-01T22:33:13.848Z,2055-06-01T22:28:06.848Z,1,0,2055-06-01T22:11:13.91143Z,2055-06-01T22:23:01.162074Z,2055-06-01T21:54:54.481371Z,0,2055-06-01T21:55:01.292138Z,2055-06-01T22:08:12.056468Z,,6/1/2055,3.7,6500,1680,791,181,708,0,5,on time,2055-06-01T18:11:13.91143Z,2055-06-01T18:23:01.162074Z,2055-06-01T17:54:54.481371Z,2055-06-01T18:08:12.056468Z,4.7,443,1579,
493,,4001,Dashattan,Galaxy A,Rojan,0,bicycle,2055-06-04T23:36:52.842591Z,2055-06-05T00:35:00.886Z,2055-06-05T00:15:21.886Z,1,0,2055-06-04T23:55:27.598237Z,2055-06-05T00:02:08.20302Z,2055-06-04T23:45:55.271653Z,0,2055-06-04T23:46:13.836097Z,2055-06-04T23:55:30.301966Z,,6/4/2055,4.5,6500,955,557,,401,0,5,on time,2055-06-04T19:55:27.598237Z,2055-06-04T20:02:08.20302Z,2055-06-04T19:45:55.271653Z,2055-06-04T19:55:30.301966Z,4.58,254,788,9
446,,4050,Doorlanta,Galaxy A,Katelynn,0,car,2055-06-04T20:59:55.521685Z,2055-06-04T22:00:16.604Z,2055-06-04T21:40:37.604Z,1,0,2055-06-04T21:25:11.982236Z,2055-06-04T21:37:01.356024Z,2055-06-04T21:00:07.307776Z,0,2055-06-04T21:00:25.314855Z,2055-06-04T21:06:42.01144Z,,6/4/2055,4.6,6500,2196,377,1109,710,0,9,early,2055-06-04T17:25:11.982236Z,2055-06-04T17:37:01.356024Z,2055-06-04T17:00:07.307776Z,2055-06-04T17:06:42.01144Z,4.7,1261,3264,232
725,3,4050,Doorlanta,Galaxy A,Hersh,0,car,2055-06-06T15:05:25.459475Z,2055-06-06T16:00:14.544Z,2055-06-06T15:46:21.544Z,1,0,2055-06-06T15:44:30.468484Z,2055-06-06T16:10:46.236266Z,2055-06-06T15:07:47.313751Z,0,2055-06-06T15:07:52.64183Z,2055-06-06T15:15:41.307219Z,,6/6/2055,4.5,6500,3774,469,1729,1576,0,7,on time,2055-06-06T11:44:30.468484Z,2055-06-06T12:10:46.236266Z,2055-06-06T11:07:47.313751Z,2055-06-06T11:15:41.307219Z,4.7,212,624,347
462,,4050,Doorlanta,Galaxy A,Elon,0,car,2055-06-04T22:25:30.06828Z,2055-06-04T23:15:30.133Z,2055-06-04T22:58:27.133Z,1,0,2055-06-04T22:57:32.563339Z,2055-06-04T23:11:43.406425Z,2055-06-04T22:34:07.414821Z,0,2055-06-04T22:34:17.332937Z,2055-06-04T22:43:37.708015Z,,6/4/2055,4.7,6500,2246,560,835,851,0,5,late,2055-06-04T18:57:32.563339Z,2055-06-04T19:11:43.406425Z,2055-06-04T18:34:07.414821Z,2055-06-04T18:43:37.708015Z,4.62,259,604,21
127,,4050,Doorlanta,Galaxy A,Joe,0,car,2055-06-02T15:36:46.463127Z,2055-06-02T16:42:38.538Z,2055-06-02T16:23:45.538Z,1,0,2055-06-02T16:30:57.686404Z,2055-06-02T16:49:39.244719Z,2055-06-02T15:39:07.319652Z,0,2055-06-02T15:39:19.588675Z,2055-06-02T16:28:17.831141Z,,6/2/2055,4.5,6500,4220,2938,160,1122,0,7,late,2055-06-02T12:30:57.686404Z,2055-06-02T12:49:39.244719Z,2055-06-02T11:39:07.319652Z,2055-06-02T12:28:17.831141Z,4.38,196,626,
153,,4050,Doorlanta,Galaxy A,Ash,0,car,2055-06-02T18:40:01.798815Z,2055-06-02T19:35:01.899Z,2055-06-02T19:14:37.899Z,1,0,2055-06-02T19:09:43.849404Z,2055-06-02T19:40:11.024336Z,2055-06-02T18:46:07.706514Z,0,2055-06-02T18:46:47.014582Z,2055-06-02T18:59:15.836887Z,,6/2/2055,4.6,6500,3204,748,628,1828,0,9,on time,2055-06-02T15:09:43.849404Z,2055-06-02T15:40:11.024336Z,2055-06-02T14:46:07.706514Z,2055-06-02T14:59:15.836887Z,4.66,161,398,
787,5,4050,Doorlanta,Galaxy A,Jagar,0,car,2055-06-06T23:13:15.08235Z,2055-06-07T00:08:15.171Z,2055-06-06T23:47:51.171Z,1,0,2055-06-06T23:44:10.208021Z,2055-06-06T23:50:42.185436Z,2055-06-06T23:13:27.306472Z,0,2055-06-06T23:13:33.752246Z,2055-06-06T23:23:05.402662Z,,6/6/2055,4.7,6500,2229,572,1265,392,0,7,early,2055-06-06T19:44:10.208021Z,2055-06-06T19:50:42.185436Z,2055-06-06T19:13:27.306472Z,2055-06-06T19:23:05.402662Z,4.89,1778,5138,314
76,5,4001,Dashattan,Galaxy A,Arya,0,bicycle,2055-06-01T23:15:59.890797Z,2055-06-02T00:19:49.946Z,2055-06-01T23:59:42.946Z,1,0,2055-06-01T23:46:23.616337Z,2055-06-01T23:58:09.315998Z,2055-06-01T23:19:35.69061Z,0,2055-06-01T23:19:47.150457Z,2055-06-01T23:46:56.031314Z,,6/1/2055,2.971304843,6500,2302,1629,,706,0,4,late,2055-06-01T19:46:23.616337Z,2055-06-01T19:58:09.315998Z,2055-06-01T19:19:35.69061Z,2055-06-01T19:46:56.031314Z,4.17,457,1599,
617,,4001,Dashattan,Galaxy A,Samm,0,car,2055-06-05T20:55:41.089433Z,2055-06-05T21:50:37.156Z,2055-06-05T21:31:44.156Z,1,0,2055-06-05T21:17:44.687828Z,2055-06-05T21:23:57.42603Z,2055-06-05T21:03:34.368469Z,0,2055-06-05T21:03:40.919625Z,2055-06-05T21:09:12.455718Z,,6/5/2055,4.6,6500,1217,332,512,373,0,8,early,2055-06-05T17:17:44.687828Z,2055-06-05T17:23:57.42603Z,2055-06-05T17:03:34.368469Z,2055-06-05T17:09:12.455718Z,4.03,505,1721,457
18,,4001,Dashattan,Galaxy A,Arya,0,bicycle,2055-06-01T16:26:07.096308Z,2055-06-01T17:26:41.146Z,2055-06-01T17:04:47.146Z,1,0,2055-06-01T18:03:27.81939Z,2055-06-01T18:19:22.204981Z,2055-06-01T16:38:55.511824Z,0,2055-06-01T16:39:06.498299Z,2055-06-01T17:11:34.812866Z,,6/1/2055,4.5,6500,6016,1948,3113,955,1,5,,2055-06-01T14:03:27.81939Z,2055-06-01T14:19:22.204981Z,2055-06-01T12:38:55.511824Z,2055-06-01T13:11:34.812866Z,4.17,457,1599,
642,,4001,Dashattan,Galaxy A,Arya,0,bicycle,2055-06-05T22:14:17.455412Z,2055-06-05T23:07:12.515Z,2055-06-05T22:47:33.515Z,1,0,2055-06-05T23:18:38.663598Z,2055-06-05T23:25:46.410021Z,2055-06-05T22:18:35.809313Z,0,2055-06-05T22:19:12.417821Z,2055-06-05T23:12:22.922442Z,,6/5/2055,4.119878315,5500,3994,3190,376,428,1,3,,2055-06-05T19:18:38.663598Z,2055-06-05T19:25:46.410021Z,2055-06-05T18:18:35.809313Z,2055-06-05T19:12:22.922442Z,4.17,457,1599,
743,,4050,Doorlanta,Galaxy A,Faud,0,car,2055-06-06T16:42:01.659635Z,2055-06-06T17:33:01.728Z,2055-06-06T17:22:54.728Z,1,1,2055-06-06T17:10:45.204604Z,2055-06-06T17:21:18.831052Z,2055-06-06T16:57:07.413112Z,0,2055-06-06T16:57:11.108298Z,2055-06-06T17:04:02.343801Z,,6/6/2055,3.139687144,5500,1447,411,403,633,0,5,late,2055-06-06T13:10:45.204604Z,2055-06-06T13:21:18.831052Z,2055-06-06T12:57:07.413112Z,2055-06-06T13:04:02.343801Z,4.69,89,258,154
13,,4001,Dashattan,Galaxy A,Sean,0,bicycle,2055-06-01T16:03:57.270853Z,2055-06-01T16:56:06.338Z,2055-06-01T16:34:12.338Z,1,0,2055-06-01T16:42:21.801244Z,2055-06-01T16:52:03.676656Z,2055-06-01T16:10:14.647744Z,0,2055-06-01T16:10:37.752565Z,2055-06-01T16:15:20.487827Z,,6/1/2055,3.979211633,5500,2486,283,1621,582,1,6,,2055-06-01T12:42:21.801244Z,2055-06-01T12:52:03.676656Z,2055-06-01T12:10:14.647744Z,2055-06-01T12:15:20.487827Z,4.52,183,522,
1120,5,4001,Dashattan,Galaxy A,Carlee,0,car,2055-06-10T15:12:44.618252Z,2055-06-10T16:41:48.665Z,2055-06-10T16:13:35.665Z,1,0,2055-06-10T16:07:02.395178Z,2055-06-10T16:26:22.39051Z,2055-06-10T15:23:14.122303Z,0,2055-06-10T15:23:18.343454Z,2055-06-10T16:02:52.008517Z,,6/10/2055,3.476187501,5500,3784,2374,250,1160,0,7,late,2055-06-10T12:07:02.395178Z,2055-06-10T12:26:22.39051Z,2055-06-10T11:23:14.122303Z,2055-06-10T12:02:52.008517Z,4.52,269,895,23
452,5,4050,Doorlanta,Galaxy A,Katelynn,0,car,2055-06-04T21:41:35.097466Z,2055-06-04T22:38:43.189Z,2055-06-04T22:24:04.189Z,1,0,2055-06-04T22:30:39.623979Z,2055-06-04T22:43:47.558985Z,2055-06-04T21:41:47.310566Z,0,2055-06-04T21:42:19.721688Z,,,6/4/2055,4.4,5500,3688,,,788,0,4,,2055-06-04T18:30:39.623979Z,2055-06-04T18:43:47.558985Z,2055-06-04T17:41:47.310566Z,,4.7,1261,3264,232
167,,4050,Doorlanta,Galaxy A,Elon,0,car,2055-06-02T21:12:14.633153Z,2055-06-02T22:30:00Z,2055-06-02T22:30:00Z,0,0,2055-06-02T21:55:01.028191Z,2055-06-02T22:07:08.445261Z,2055-06-02T21:30:07.640702Z,0,2055-06-02T21:30:15.711985Z,2055-06-02T21:50:00.97786Z,,6/2/2055,4.5,5500,2213,1185,301,727,0,5,late,2055-06-02T17:55:01.028191Z,2055-06-02T18:07:08.445261Z,2055-06-02T17:30:07.640702Z,2055-06-02T17:50:00.97786Z,4.62,259,604,21
723,,4001,Dashattan,Galaxy A,Bret,0,car,2055-06-06T13:26:51.484022Z,2055-06-06T14:13:01.561Z,2055-06-06T13:54:08.561Z,1,0,2055-06-06T13:51:01.921669Z,2055-06-06T14:10:54.429466Z,2055-06-06T13:30:14.047324Z,0,2055-06-06T13:30:24.703652Z,2055-06-06T13:47:41.317624Z,,6/6/2055,4.3,5500,2430,1037,200,1193,0,9,late,2055-06-06T09:51:01.921669Z,2055-06-06T10:10:54.429466Z,2055-06-06T09:30:14.047324Z,2055-06-06T09:47:41.317624Z,3.82,174,773,
455,,4050,Doorlanta,Galaxy A,Cate,0,car,2055-06-04T21:54:24.669617Z,2055-06-04T22:46:05.837Z,2055-06-04T22:40:58.837Z,1,0,2055-06-04T22:37:53.78409Z,2055-06-04T22:52:21.009141Z,2055-06-04T21:57:47.458752Z,0,2055-06-04T21:57:52.247268Z,2055-06-04T22:11:08.016923Z,,6/4/2055,4.8,5500,3269,796,1605,868,0,4,,2055-06-04T18:37:53.78409Z,2055-06-04T18:52:21.009141Z,2055-06-04T17:57:47.458752Z,2055-06-04T18:11:08.016923Z,4.49,2315,7039,763
32,,4050,Doorlanta,Galaxy A,Jagar,0,car,2055-06-01T20:29:40.389601Z,2055-06-01T21:24:40.493Z,2055-06-01T21:03:45.493Z,1,0,2055-06-01T21:03:38.050259Z,2055-06-01T21:14:48.736467Z,2055-06-01T20:42:27.253365Z,0,2055-06-01T20:42:33.476748Z,2055-06-01T20:51:35.758237Z,,6/1/2055,4.5,5500,1935,542,723,670,0,25,late,2055-06-01T17:03:38.050259Z,2055-06-01T17:14:48.736467Z,2055-06-01T16:42:27.253365Z,2055-06-01T16:51:35.758237Z,4.89,1778,5138,314
416,5,4050,Doorlanta,Galaxy A,Josh,0,car,2055-06-04T16:43:25.725311Z,2055-06-04T17:38:25.807Z,2055-06-04T17:15:11.807Z,1,0,2055-06-04T17:24:50.579363Z,2055-06-04T17:30:54.998668Z,2055-06-04T16:45:07.312242Z,0,2055-06-04T16:45:17.751296Z,2055-06-04T16:59:42.206765Z,,6/4/2055,4.5,5500,2737,865,1508,364,0,7,on time,2055-06-04T13:24:50.579363Z,2055-06-04T13:30:54.998668Z,2055-06-04T12:45:07.312242Z,2055-06-04T12:59:42.206765Z,4.77,426,1226,85
196,,4001,Dashattan,Galaxy A,Ron,0,bicycle,2055-06-02T22:49:02.29243Z,2055-06-02T23:39:55.374Z,2055-06-02T23:20:16.374Z,1,0,2055-06-02T23:06:13.716498Z,2055-06-02T23:27:31.402897Z,2055-06-02T22:55:14.498803Z,0,2055-06-02T22:55:32.369286Z,2055-06-02T23:05:54.267789Z,,6/2/2055,4.5,5500,1919,622,19,1278,0,8,late,2055-06-02T19:06:13.716498Z,2055-06-02T19:27:31.402897Z,2055-06-02T18:55:14.498803Z,2055-06-02T19:05:54.267789Z,4.56,765,2618,
998,5,4001,Dashattan,Galaxy A,Arya,0,bicycle,2055-06-09T00:47:54.354437Z,2055-06-09T01:51:10.41Z,2055-06-09T01:27:52.41Z,1,0,2055-06-09T01:16:48.852422Z,2055-06-09T01:24:38.259111Z,2055-06-09T00:54:14.973868Z,0,2055-06-09T00:54:21.171139Z,2055-06-09T00:58:55.897909Z,,6/8/2055,2.723971422,5500,1817,274,1073,470,0,3,early,2055-06-08T21:16:48.852422Z,2055-06-08T21:24:38.259111Z,2055-06-08T20:54:14.973868Z,2055-06-08T20:58:55.897909Z,4.17,457,1599,
1069,,4001,Dashattan,Galaxy A,Samm,0,car,2055-06-09T22:20:53.356567Z,2055-06-09T23:07:13.422Z,2055-06-09T22:48:20.422Z,1,0,2055-06-09T23:03:33.031039Z,2055-06-09T23:03:48.762053Z,2055-06-09T22:27:14.287625Z,0,2055-06-09T22:27:21.409371Z,2055-06-09T22:38:29.264796Z,,6/9/2055,4.6,5500,2187,668,1504,15,0,6,on time,2055-06-09T19:03:33.031039Z,2055-06-09T19:03:48.762053Z,2055-06-09T18:27:14.287625Z,2055-06-09T18:38:29.264796Z,4.03,505,1721,457
261,5,4050,Doorlanta,Galaxy A,Ash,0,car,2055-06-03T15:11:41.7242Z,2055-06-03T16:06:41.826Z,2055-06-03T15:46:23.826Z,1,0,2055-06-03T15:39:58.93752Z,2055-06-03T15:55:41.506248Z,2055-06-03T15:11:47.32699Z,0,2055-06-03T15:12:05.235882Z,2055-06-03T15:33:13.363801Z,,6/3/2055,4.5,5500,2616,1268,405,943,0,3,late,2055-06-03T11:39:58.93752Z,2055-06-03T11:55:41.506248Z,2055-06-03T11:11:47.32699Z,2055-06-03T11:33:13.363801Z,4.66,161,398,
740,5,4050,Doorlanta,Galaxy A,Jagar,0,car,2055-06-06T16:34:33.204977Z,2055-06-06T17:36:36.266Z,2055-06-06T17:26:29.266Z,1,0,2055-06-06T17:18:50.467822Z,2055-06-06T17:30:06.138833Z,2055-06-06T16:34:47.321813Z,0,2055-06-06T16:34:53.747295Z,2055-06-06T16:44:50.339895Z,,6/6/2055,4.4,5500,3313,597,2040,676,1,4,,2055-06-06T13:18:50.467822Z,2055-06-06T13:30:06.138833Z,2055-06-06T12:34:47.321813Z,2055-06-06T12:44:50.339895Z,4.89,1778,5138,314
981,5,4001,Dashattan,Galaxy A,Rojan,0,bicycle,2055-06-08T22:50:15.85403Z,2055-06-08T23:39:09.92Z,2055-06-08T23:20:16.92Z,1,0,2055-06-08T23:28:44.448367Z,2055-06-08T23:38:00.82599Z,2055-06-08T22:53:34.473415Z,0,2055-06-08T22:53:47.28334Z,2055-06-08T23:25:49.429144Z,,6/8/2055,4,5500,2653,1922,175,556,0,6,late,2055-06-08T19:28:44.448367Z,2055-06-08T19:38:00.82599Z,2055-06-08T18:53:34.473415Z,2055-06-08T19:25:49.429144Z,4.58,254,788,9
510,,4050,Doorlanta,Galaxy A,Erinn,0,car,2055-06-05T00:24:51.482376Z,2055-06-05T01:30:00Z,2055-06-05T01:30:00Z,0,0,2055-06-05T00:53:17.553517Z,2055-06-05T01:07:54.453115Z,2055-06-05T00:32:07.712462Z,0,2055-06-05T00:32:14.48865Z,2055-06-05T00:50:48.5898Z,,6/4/2055,5,5500,2140,1114,149,877,0,5,late,2055-06-04T20:53:17.553517Z,2055-06-04T21:07:54.453115Z,2055-06-04T20:32:07.712462Z,2055-06-04T20:50:48.5898Z,4.376470588,62,219,113
699,5,4001,Dashattan,Galaxy A,Bill,0,car,2055-06-06T00:17:20.304922Z,2055-06-06T01:15:35.365Z,2055-06-06T00:53:41.365Z,1,0,2055-06-06T00:59:32.880764Z,2055-06-06T01:13:53.954677Z,2055-06-06T00:24:37.460278Z,0,2055-06-06T00:24:50.298784Z,2055-06-06T00:37:03.658785Z,,6/5/2055,4.4,5500,2943,733,1349,861,0,3,on time,2055-06-05T20:59:32.880764Z,2055-06-05T21:13:53.954677Z,2055-06-05T20:24:37.460278Z,2055-06-05T20:37:03.658785Z,4.46,148,435,
549,,4001,Dashattan,Galaxy A,KC,0,car,2055-06-05T15:16:16.291279Z,2055-06-05T16:05:19.359Z,2055-06-05T15:46:26.359Z,1,0,2055-06-05T15:27:31.750519Z,2055-06-05T15:37:25.533136Z,2055-06-05T15:18:54.400667Z,0,2055-06-05T15:19:34.501953Z,2055-06-05T15:24:59.902946Z,,6/5/2055,3.346812872,5000,1071,325,152,594,0,5,early,2055-06-05T11:27:31.750519Z,2055-06-05T11:37:25.533136Z,2055-06-05T11:18:54.400667Z,2055-06-05T11:24:59.902946Z,4.54,2229,6580,
